tweet_id,username,content,timestamp,likes,retweets,replies,hashtags,mentions,source_hashtag,scraped_at,cashtags,date
"trader_raj|2026-09-04T18:38:04.775202+00:00|Market crash ho sakta hai, 23364 ka supp",trader_raj,"Market crash ho sakta hai, 23364 ka support toot gaya, bearish on #nifty50 RBI policy day today.",2026-09-04 18:38:04.775202+00:00,0,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.278989+00:00,[],2026-09-04
"the_bear_desk|2026-09-05T02:07:59.563954+00:00|Buy the dip on 48667, 48047 target for s",the_bear_desk,"Buy the dip on 48667, 48047 target for swing trade #nifty50 $NIFTY RBI policy day today.",2026-09-05 02:07:59.563954+00:00,5,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.298244+00:00,['NIFTY'],2026-09-05
"sensex_scalper|2026-09-04T21:09:17.947252+00:00|बाजार में तेजी है, 49707 के ऊपर खरीदारी ",sensex_scalper,"बाजार में तेजी है, 49707 के ऊपर खरीदारी का मौका #banknifty Volume bhi zyada hai aaj.",2026-09-04 21:09:17.947252+00:00,8,1,0,"['banknifty', 'intraday']",[],banknifty,2026-09-05 19:16:04.312478+00:00,[],2026-09-04
"chartwizard|2026-09-05T00:46:13.853994+00:00|#banknifty looking strong today, breakou",chartwizard,"#banknifty looking strong today, breakout above 23226, target 23076 #optionstrading #dalalstreet",2026-09-05 00:46:13.853994+00:00,10,2,1,['banknifty'],[],banknifty,2026-09-05 19:16:04.279421+00:00,[],2026-09-05
"intraday_ishaan|2026-09-05T08:03:12.752118+00:00|Tejji ka mahaul hai #sensex mein, 22193 ",intraday_ishaan,"Tejji ka mahaul hai #sensex mein, 22193 pe strong buying dekhi Volume bhi zyada hai aaj.",2026-09-05 08:03:12.752118+00:00,0,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.296929+00:00,[],2026-09-05
"sensex_scalper|2026-09-05T10:00:19.847147+00:00|#banknifty showing higher highs, 50030 b",sensex_scalper,"#banknifty showing higher highs, 50030 broken with volume, next stop 49410 Keep an eye on FII/DII data.",2026-09-05 10:00:19.847147+00:00,7,0,0,"['banknifty', 'sensex']",[],banknifty,2026-09-05 19:16:04.309138+00:00,[],2026-09-05
"trader_raj|2026-09-05T12:46:17.074233+00:00|आज #nifty50 में भारी गिरावट, 22965 का सप",trader_raj,"आज #nifty50 में भारी गिरावट, 22965 का सपोर्ट टूटा DYOR.",2026-09-05 12:46:17.074233+00:00,2,0,0,['nifty50'],['user_060cd1'],nifty50,2026-09-05 19:16:04.256114+00:00,[],2026-09-05
"the_bear_desk|2026-09-05T00:19:01.730277+00:00|Tejji ka mahaul hai #banknifty mein, 219",the_bear_desk,"Tejji ka mahaul hai #banknifty mein, 21994 pe strong buying dekhi #optionstrading #dalalstreet",2026-09-05 00:19:01.730277+00:00,4,0,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.291908+00:00,[],2026-09-05
"intraday_ishaan|2026-09-05T14:51:21.396285+00:00|Global markets weak overnight, #sensex m",intraday_ishaan,"Global markets weak overnight, #sensex may gap down below 22887 Keep an eye on FII/DII data.",2026-09-05 14:51:21.396285+00:00,5,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.306837+00:00,[],2026-09-05
chartwizard|2026-09-05T04:16:14.954422+00:00|#banknifty range-bound between 23406 and,chartwizard,"#banknifty range-bound between 23406 and 23256 today, waiting for a clear direction DYOR.",2026-09-05 04:16:14.954422+00:00,10,2,1,['banknifty'],['user_2e1c01'],banknifty,2026-09-05 19:16:04.272506+00:00,[],2026-09-05
chartwizard|2026-09-05T00:55:56.766706+00:00|Profit booking seen in #sensex near 2215,chartwizard,"Profit booking seen in #sensex near 22157, caution advised",2026-09-05 00:55:56.766706+00:00,0,0,0,['sensex'],['user_32cbf6'],sensex,2026-09-05 19:16:04.275869+00:00,[],2026-09-05
"sensex_scalper|2026-09-05T05:23:50.289375+00:00|Low volume day for #sensex, market await",sensex_scalper,"Low volume day for #sensex, market awaiting 21523 confirmation DYOR.",2026-09-05 05:23:50.289375+00:00,1,0,0,"['sensex', 'intraday']",[],sensex,2026-09-05 19:16:04.280215+00:00,[],2026-09-05
"chartwizard|2026-09-05T10:19:45.790428+00:00|Global cues supportive, #sensex likely t",chartwizard,"Global cues supportive, #sensex likely to open above 23330 tomorrow Keep an eye on FII/DII data.",2026-09-05 10:19:45.790428+00:00,10,2,1,['sensex'],[],sensex,2026-09-05 19:16:04.270656+00:00,[],2026-09-05
"the_bear_desk|2026-09-05T11:56:42.378989+00:00|#intraday forming lower lows, 22803 supp",the_bear_desk,"#intraday forming lower lows, 22803 support gone, next target 23103 DYOR.",2026-09-05 11:56:42.378989+00:00,15,1,1,"['intraday', 'nifty50']",[],intraday,2026-09-05 19:16:04.296690+00:00,[],2026-09-05
"dalalstreet_diary|2026-09-05T05:45:40.356581+00:00|FIIs selling continuously, #banknifty we",dalalstreet_diary,"FIIs selling continuously, #banknifty weak below 50689",2026-09-05 05:45:40.356581+00:00,13,3,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.258362+00:00,[],2026-09-05
"MarketMaverick|2026-09-05T17:32:59.030499+00:00|Tejji ka mahaul hai #intraday mein, 4843",MarketMaverick,"Tejji ka mahaul hai #intraday mein, 48433 pe strong buying dekhi",2026-09-05 17:32:59.030499+00:00,7,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.304127+00:00,[],2026-09-05
"options_owl|2026-09-05T05:29:37.735561+00:00|Sell on rise strategy for #sensex, resis",options_owl,"Sell on rise strategy for #sensex, resistance at 48785 not breaking",2026-09-05 05:29:37.735561+00:00,11,2,1,['sensex'],['user_74dd98'],sensex,2026-09-05 19:16:04.301020+00:00,[],2026-09-05
"banknifty_baba|2026-09-04T22:14:00.418941+00:00|बाजार में तेजी है, 49145 के ऊपर खरीदारी ",banknifty_baba,"बाजार में तेजी है, 49145 के ऊपर खरीदारी का मौका #nifty50 #optionstrading #dalalstreet",2026-09-04 22:14:00.418941+00:00,0,0,0,"['nifty50', 'intraday']",[],nifty50,2026-09-05 19:16:04.271698+00:00,[],2026-09-04
"trader_raj|2026-09-05T10:39:46.471126+00:00|Panic selling in #nifty50, 22720 breakdo",trader_raj,"Panic selling in #nifty50, 22720 breakdown confirmed, stop loss hit Thoughts?",2026-09-05 10:39:46.471126+00:00,8,1,1,['nifty50'],['user_fd2507'],nifty50,2026-09-05 19:16:04.288053+00:00,[],2026-09-05
"quant_priya|2026-09-05T10:07:34.704471+00:00|मंदी का माहौल है बाज़ार में, 23481 से नी",quant_priya,"मंदी का माहौल है बाज़ार में, 23481 से नीचे बिकवाली तेज #nifty50",2026-09-05 10:07:34.704471+00:00,13,1,2,"['nifty50', 'intraday']",[],nifty50,2026-09-05 19:16:04.293974+00:00,[],2026-09-05
"banknifty_baba|2026-09-04T21:20:34.791098+00:00|आज #sensex में भारी गिरावट, 49641 का सपो",banknifty_baba,"आज #sensex में भारी गिरावट, 49641 का सपोर्ट टूटा RBI policy day today.",2026-09-04 21:20:34.791098+00:00,9,1,1,['sensex'],['user_cc9a65'],sensex,2026-09-05 19:16:04.271326+00:00,[],2026-09-04
"algo_anil|2026-09-05T10:55:29.257700+00:00|आज #sensex में भारी गिरावट, 23349 का सपो",algo_anil,"आज #sensex में भारी गिरावट, 23349 का सपोर्ट टूटा DYOR.",2026-09-05 10:55:29.257700+00:00,4,0,0,"['sensex', 'banknifty']",[],sensex,2026-09-05 19:16:04.306502+00:00,[],2026-09-05
banknifty_baba|2026-09-04T22:53:02.426748+00:00|Profit booking seen in #nifty50 near 230,banknifty_baba,"Profit booking seen in #nifty50 near 23012, caution advised #stockmarket #trading",2026-09-04 22:53:02.426748+00:00,9,1,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.298866+00:00,[],2026-09-04
"bull_on_dalal_st|2026-09-05T03:07:58.847842+00:00|Tejji ka mahaul hai #banknifty mein, 507",bull_on_dalal_st,"Tejji ka mahaul hai #banknifty mein, 50799 pe strong buying dekhi Budget session ahead, stay alert. Adani Enterprises also in focus.",2026-09-05 03:07:58.847842+00:00,6,1,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.261235+00:00,[],2026-09-05
"chartwizard|2026-09-04T23:34:55.728085+00:00|आज #sensex में जबरदस्त तेजी, 50679 का स्",chartwizard,"आज #sensex में जबरदस्त तेजी, 50679 का स्तर पार Options data suggests the same.",2026-09-04 23:34:55.728085+00:00,0,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.253555+00:00,[],2026-09-04
"algo_anil|2026-09-05T10:20:51.397829+00:00|Global markets weak overnight, #banknift",algo_anil,"Global markets weak overnight, #banknifty may gap down below 48781 Keep an eye on FII/DII data.",2026-09-05 10:20:51.397829+00:00,10,2,1,['banknifty'],[],banknifty,2026-09-05 19:16:04.300140+00:00,[],2026-09-05
banknifty_baba|2026-09-05T17:41:07.504512+00:00|#nifty50 range-bound between 22728 and 2,banknifty_baba,"#nifty50 range-bound between 22728 and 22108 today, waiting for a clear direction",2026-09-05 17:41:07.504512+00:00,13,3,1,"['nifty50', 'banknifty']",[],nifty50,2026-09-05 19:16:04.306241+00:00,[],2026-09-05
"MarketMaverick|2026-09-05T00:53:00.372762+00:00|Low volume day for #banknifty, market aw",MarketMaverick,"Low volume day for #banknifty, market awaiting 22208 confirmation Keep an eye on FII/DII data.",2026-09-05 00:53:00.372762+00:00,11,0,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.282814+00:00,[],2026-09-05
bull_on_dalal_st|2026-09-04T19:55:25.863970+00:00|Short positions added on #intraday below,bull_on_dalal_st,"Short positions added on #intraday below 49139, target 49759 Volume bhi zyada hai aaj.",2026-09-04 19:55:25.863970+00:00,10,2,1,['intraday'],[],intraday,2026-09-05 19:16:04.268545+00:00,[],2026-09-04
algo_anil|2026-09-04T20:06:42.337953+00:00|#intraday range-bound between 49268 and ,algo_anil,"#intraday range-bound between 49268 and 49118 today, waiting for a clear direction Budget session ahead, stay alert.",2026-09-04 20:06:42.337953+00:00,1,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.274924+00:00,[],2026-09-04
"dalalstreet_diary|2026-09-05T00:18:26.575473+00:00|Watching #sensex closely, no clear trend",dalalstreet_diary,"Watching #sensex closely, no clear trend yet. What's everyone's view on 23181? #stockmarket #trading",2026-09-05 00:18:26.575473+00:00,11,1,1,['sensex'],['user_47276d'],sensex,2026-09-05 19:16:04.279492+00:00,[],2026-09-05
"swing_trader_in|2026-09-05T00:26:22.798226+00:00|मंदी का माहौल है बाज़ार में, 47582 से नी",swing_trader_in,"मंदी का माहौल है बाज़ार में, 47582 से नीचे बिकवाली तेज #nifty50 DYOR.",2026-09-05 00:26:22.798226+00:00,6,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.290281+00:00,[],2026-09-05
options_owl|2026-09-04T19:35:49.072187+00:00|Positional buy initiated on #banknifty a,options_owl,"Positional buy initiated on #banknifty above 50489, SL below 50639 NFA.",2026-09-04 19:35:49.072187+00:00,10,2,1,['banknifty'],[],banknifty,2026-09-05 19:16:04.290389+00:00,[],2026-09-04
"banknifty_baba|2026-09-05T08:04:02.253755+00:00|Global cues supportive, #banknifty likel",banknifty_baba,"Global cues supportive, #banknifty likely to open above 48154 tomorrow Budget session ahead, stay alert.",2026-09-05 08:04:02.253755+00:00,12,2,1,['banknifty'],[],banknifty,2026-09-05 19:16:04.303192+00:00,[],2026-09-05
"the_bear_desk|2026-09-05T00:01:49.516683+00:00|Sideways action continues on #banknifty,",the_bear_desk,"Sideways action continues on #banknifty, 48105-48255 range holding Volume bhi zyada hai aaj.",2026-09-05 00:01:49.516683+00:00,1,0,0,['banknifty'],['user_702f98'],banknifty,2026-09-05 19:16:04.287017+00:00,[],2026-09-05
swing_trader_in|2026-09-05T13:45:20.618625+00:00|#intraday range-bound between 21589 and ,swing_trader_in,"#intraday range-bound between 21589 and 21139 today, waiting for a clear direction Budget session ahead, stay alert.",2026-09-05 13:45:20.618625+00:00,6,1,0,['intraday'],[],intraday,2026-09-05 19:16:04.258944+00:00,[],2026-09-05
"chartwizard|2026-09-05T00:32:13.934588+00:00|आज #nifty50 में जबरदस्त तेजी, 50304 का स",chartwizard,"आज #nifty50 में जबरदस्त तेजी, 50304 का स्तर पार Kya lagta hai aap logo ka?",2026-09-05 00:32:13.934588+00:00,9,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.303733+00:00,[],2026-09-05
"quant_priya|2026-09-05T08:41:29.208359+00:00|Low volume day for #nifty50, market awai",quant_priya,"Low volume day for #nifty50, market awaiting 50212 confirmation Kya lagta hai aap logo ka?",2026-09-05 08:41:29.208359+00:00,1,0,0,"['nifty50', 'intraday']",[],nifty50,2026-09-05 19:16:04.300925+00:00,[],2026-09-05
"swing_trader_in|2026-09-05T12:34:29.121621+00:00|आज #intraday में जबरदस्त तेजी, 50229 का ",swing_trader_in,"आज #intraday में जबरदस्त तेजी, 50229 का स्तर पार",2026-09-05 12:34:29.121621+00:00,9,1,1,['intraday'],[],intraday,2026-09-05 19:16:04.276590+00:00,[],2026-09-05
"riskmanager_99|2026-09-05T01:54:48.352682+00:00|Gap up opening expected for #sensex, 489",riskmanager_99,"Gap up opening expected for #sensex, 48962 is the level to watch Volume bhi zyada hai aaj.",2026-09-05 01:54:48.352682+00:00,14,3,1,['sensex'],['user_f923c4'],sensex,2026-09-05 19:16:04.294798+00:00,[],2026-09-05
riskmanager_99|2026-09-04T19:18:46.895862+00:00|Profit booking seen in #nifty50 near 493,riskmanager_99,"Profit booking seen in #nifty50 near 49358, caution advised DYOR.",2026-09-04 19:18:46.895862+00:00,3,0,0,['nifty50'],['user_677139'],nifty50,2026-09-05 19:16:04.281488+00:00,[],2026-09-04
"banknifty_baba|2026-09-04T19:59:14.418003+00:00|#nifty50 showing higher highs, 48067 bro",banknifty_baba,"#nifty50 showing higher highs, 48067 broken with volume, next stop 48217 #optionstrading #dalalstreet",2026-09-04 19:59:14.418003+00:00,3,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.276682+00:00,[],2026-09-04
"niftyguru|2026-09-05T17:10:26.064738+00:00|Watching #banknifty closely, no clear tr",niftyguru,"Watching #banknifty closely, no clear trend yet. What's everyone's view on 47899? Thoughts?",2026-09-05 17:10:26.064738+00:00,0,0,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.255457+00:00,[],2026-09-05
"the_bear_desk|2026-09-05T08:02:41.331561+00:00|Gap up opening expected for #sensex, 480",the_bear_desk,"Gap up opening expected for #sensex, 48046 is the level to watch",2026-09-05 08:02:41.331561+00:00,0,0,0,"['sensex', 'sensex']",[],sensex,2026-09-05 19:16:04.265247+00:00,[],2026-09-05
"bull_on_dalal_st|2026-09-05T02:33:36.979489+00:00|Gap up opening expected for #nifty50, 47",bull_on_dalal_st,"Gap up opening expected for #nifty50, 47617 is the level to watch Keep an eye on FII/DII data. HDFC Bank also in focus.",2026-09-05 02:33:36.979489+00:00,15,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.307796+00:00,[],2026-09-05
"algo_anil|2026-09-05T08:30:11.855876+00:00|Tejji ka mahaul hai #intraday mein, 4842",algo_anil,"Tejji ka mahaul hai #intraday mein, 48428 pe strong buying dekhi",2026-09-05 08:30:11.855876+00:00,9,2,0,"['intraday', 'sensex']",[],intraday,2026-09-05 19:16:04.253434+00:00,[],2026-09-05
dalalstreet_diary|2026-09-05T00:08:37.908504+00:00|Short positions added on #banknifty belo,dalalstreet_diary,"Short positions added on #banknifty below 23301, target 23451 Volume bhi zyada hai aaj.",2026-09-05 00:08:37.908504+00:00,9,1,1,"['banknifty', 'intraday']",['user_7daaa4'],banknifty,2026-09-05 19:16:04.284840+00:00,[],2026-09-05
"MarketMaverick|2026-09-05T08:50:33.868640+00:00|#nifty50 forming lower lows, 23103 suppo",MarketMaverick,"#nifty50 forming lower lows, 23103 support gone, next target 22653 Let's see how it closes. TCS also in focus.",2026-09-05 08:50:33.868640+00:00,7,1,1,['nifty50'],[],nifty50,2026-09-05 19:16:04.293786+00:00,[],2026-09-05
"bull_on_dalal_st|2026-09-04T23:06:05.704686+00:00|FIIs buying heavily today, #intraday cou",bull_on_dalal_st,"FIIs buying heavily today, #intraday could test 24081 by expiry",2026-09-04 23:06:05.704686+00:00,1,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.273907+00:00,[],2026-09-04
"niftyguru|2026-09-05T17:03:30.189179+00:00|Watching #intraday closely, no clear tre",niftyguru,"Watching #intraday closely, no clear trend yet. What's everyone's view on 23279? Keep an eye on FII/DII data.",2026-09-05 17:03:30.189179+00:00,5,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.276971+00:00,[],2026-09-05
MarketMaverick|2026-09-05T18:06:33.032544+00:00|#intraday range-bound between 22009 and ,MarketMaverick,"#intraday range-bound between 22009 and 21559 today, waiting for a clear direction NFA.",2026-09-05 18:06:33.032544+00:00,5,0,0,"['intraday', 'sensex']",[],intraday,2026-09-05 19:16:04.273339+00:00,[],2026-09-05
"MarketMaverick|2026-09-04T21:43:24.654904+00:00|FIIs selling continuously, #intraday wea",MarketMaverick,"FIIs selling continuously, #intraday weak below 47518 Kya lagta hai aap logo ka?",2026-09-04 21:43:24.654904+00:00,9,1,0,"['intraday', 'intraday']",[],intraday,2026-09-05 19:16:04.258159+00:00,[],2026-09-04
"trader_raj|2026-09-05T04:30:44.060591+00:00|#nifty50 consolidating near 49858, need ",trader_raj,"#nifty50 consolidating near 49858, need a breakout either side Kya lagta hai aap logo ka?",2026-09-05 04:30:44.060591+00:00,4,1,0,['nifty50'],['user_bf7034'],nifty50,2026-09-05 19:16:04.260924+00:00,[],2026-09-05
"algo_anil|2026-09-05T14:29:12.398074+00:00|Sell on rise strategy for #banknifty, re",algo_anil,"Sell on rise strategy for #banknifty, resistance at 22672 not breaking Let's see how it closes.",2026-09-05 14:29:12.398074+00:00,4,0,0,"['banknifty', 'nifty50']",[],banknifty,2026-09-05 19:16:04.276831+00:00,[],2026-09-05
"options_owl|2026-09-04T23:15:50.827073+00:00|Gap up opening expected for #sensex, 493",options_owl,"Gap up opening expected for #sensex, 49397 is the level to watch Let's see how it closes.",2026-09-04 23:15:50.827073+00:00,11,1,0,['sensex'],[],sensex,2026-09-05 19:16:04.307748+00:00,[],2026-09-04
